accepted,alpha_high_neg,alpha_high_neg_guard,alpha_high_pos,alpha_low_neg,alpha_low_pos,anchor_distance,beta,fake_brier,fake_logloss,fake_margin,gamma,real_brier,real_logloss,real_margin,residual_scale,semantic_neg_scale,semantic_pos_scale,source_ap,source_auc,source_ba,source_brier,source_flip_rate,source_logloss,source_margin,source_mean_score_drift,target_labels_used_for_selection,tile_scale,variant
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,1.25,0.15000000000000002,0.0005278298750170053,0.007509153528929514,5.813787875726819,0.21,0.000606163721019025,0.010442314554753054,5.511855366802216,1.75,1.0,0.75,100.0,100.0,99.98,0.000566996798018015,0.00015,0.008975734041841283,5.662821621264517,0.005566361825913191,False,0.75,b0p75_sp0p75_sn1p00_g1p75
False,0.0,0.2,0.15000000000000002,0.15,0.11249999999999999,1.5,0.15000000000000002,0.000476236661363155,0.006141153652792317,6.179101775733009,0.24,0.0005115859689984243,0.008893961493687576,5.806109040594101,2.0,1.0,0.75,100.0,100.0,99.98,0.0004939113151807897,0.00015,0.007517557573239946,5.992605408163555,0.00686619570478797,False,0.75,b0p75_sp0p75_sn1p00_g2p00
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.0,0.15000000000000002,0.0013672056479812514,0.021171497946187178,4.352528645509854,0.09,0.0007532934953098794,0.0145329490139627,4.822275046639144,0.75,1.25,0.75,99.99999900009999,99.99999899999999,99.985,0.0010602495716455654,0.0001,0.01785222348007494,4.587401846074499,0.0072552175261080265,False,0.75,b0p75_sp0p75_sn1p25_g0p75
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,0.75,0.15000000000000002,0.0009674232738363742,0.015831653381424705,4.717842564736307,0.12,0.0005784389653873106,0.011779324130931744,5.116528719457984,1.0,1.25,0.75,99.99999900009999,99.99999899999999,99.985,0.0007729311196118422,0.0001,0.013805488756178227,4.917185642097145,0.005966410972177982,False,0.75,b0p75_sp0p75_sn1p25_g1p00
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.0,0.15000000000000002,0.0007411693002967246,0.012071280485378174,5.08315655100923,0.15,0.00045726751602416353,0.009678195228211266,5.410782405173778,1.25,1.25,0.75,100.0,100.0,99.985,0.000599218408160444,0.0001,0.010874737856794717,5.246969478091504,0.005248241126537323,False,0.75,b0p75_sp0p75_sn1p25_g1p25
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.25,0.15000000000000002,0.0006087207211150898,0.009408754178418868,5.448470357850194,0.18,0.0003705497186020185,0.008057489310065625,5.705036082267761,1.5,1.25,0.75,100.0,100.0,99.98,0.0004896352198585542,0.00015,0.008733121744242246,5.576753220058977,0.006037521176040173,False,0.75,b0p75_sp0p75_sn1p25_g1p50
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.5,0.15000000000000002,0.0005278322579924848,0.00750921695901134,5.813784563353658,0.21,0.00030680682814574346,0.0067933006063460215,5.9992897700667385,1.75,1.25,0.75,100.0,100.0,99.98,0.0004173195430691141,0.00015,0.00715125878267868,5.906537166710198,0.0072801560163497925,False,0.75,b0p75_sp0p75_sn1p25_g1p75
False,0.0,0.25,0.15000000000000002,0.1875,0.11249999999999999,1.75,0.15000000000000002,0.0004762377221436201,0.006141195835790538,6.179098463288322,0.24,0.0002589606555659315,0.0057960786972857305,6.293543447053432,2.0,1.25,0.75,100.0,100.0,99.98,0.00036759918885477576,0.00015,0.005968637266538134,6.236320955170878,0.00830830167979002,False,0.75,b0p75_sp0p75_sn1p25_g2p00
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.25,0.15000000000000002,0.0013672605890770713,0.021171815156073734,4.352525333184376,0.09,0.000393047131376441,0.00945954481652235,5.309709445241094,0.75,1.5,0.75,99.99999900009999,99.99999899999999,99.985,0.0008801538602267561,0.0001,0.015315679986298045,4.831117389212735,0.009640282019972801,False,0.75,b0p75_sp0p75_sn1p50_g0p75
False,0.0,0.30000000000000004,0.15000000000000002,0.22499999999999998,0.11249999999999999,1.0,0.15000000000000002,0.0009674497557220377,0.015831870002181017,4.717839252363145,0.12,0.00030395937024689854,0.007684936665942673,5.603963119614124,1.0,1.5,0.75,100.0,100.0,99.985,0.000635704562984468,0.0001,0.011758403334061845,5.160901185988635,0.007936645299196243,False,0.75,b0p75_sp0p75_sn1p50_g1p00
